TIME,LATITUDE,LONGITUDE,PRES,DEPTH,TEMP,PSAL,DOX1,DOX2,CPHL,CDOM,CNDC,VBSC,HEAD,geom
2023-12-07T00:55:10Z,-41.2645,148.3903,0.03,0.0298,18.2835,35.5619,,,0.0514,0.3615,4.6844,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:10Z,-41.2645,148.3903,0.09,0.0893,18.2831,35.5628,,,0.0514,0.3615,4.6844,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:12Z,-41.2645,148.3903,0.16,0.1588,18.2826,35.564,,,0.0514,0.3616,4.6845,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:14Z,-41.2645,148.3903,0.17,0.1687,18.2842,35.5629,,,0.0514,0.3616,4.6846,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:16Z,-41.2645,148.3903,0.11,0.1091,18.2843,35.5641,,,0.0514,0.3616,4.6847,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:18Z,-41.2645,148.3903,0.06,0.0595,18.2858,35.5647,,,0.0514,0.3617,4.6849,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:20Z,-41.2645,148.3903,0.14,0.1389,18.2871,35.5636,,,0.0514,0.3617,4.6849,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:22Z,-41.2645,148.3903,0.18,0.1786,18.2879,35.5608,,,0.0514,0.3617,4.6847,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:24Z,-41.2645,148.3903,0.13,0.129,18.284,35.5646,,,0.0513,0.3618,4.6847,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:26Z,-41.2645,148.3903,0.08,0.0794,18.2868,35.563,,,0.0513,0.3618,4.6848,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:28Z,-41.2645,148.3903,0.05,0.0496,18.2855,35.5629,,,0.0513,0.3618,4.6847,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:30Z,-41.2645,148.3903,0.13,0.129,18.287,35.5624,,,0.0513,0.3619,4.6848,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:32Z,-41.2645,148.3903,0.17,0.1687,18.2875,35.5621,,,0.0513,0.3619,4.6848,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:34Z,-41.2645,148.3903,0.09,0.0893,18.2877,35.5596,,,0.0513,0.3619,4.6845,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:36Z,-41.2645,148.3903,0.06,0.0595,18.285,35.5517,,,0.0513,0.362,4.6833,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:38Z,-41.2645,148.3903,0.1,0.0992,18.2655,35.559,,,0.0513,0.362,4.6823,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:40Z,-41.2645,148.3903,0.2,0.1984,18.2683,35.5611,,,0.0513,0.362,4.6828,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:42Z,-41.2645,148.3903,0.19,0.1885,18.2702,35.5658,,,0.0513,0.3621,4.6835,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:44Z,-41.2645,148.3903,0.05,0.0496,18.2742,35.5632,,,0.0513,0.3621,4.6836,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:46Z,-41.2645,148.3903,0.05,0.0496,18.2752,35.5616,,,0.0513,0.3621,4.6835,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:48Z,-41.2645,148.3903,0.2,0.1984,18.2735,35.5593,,,0.0513,0.3622,4.6831,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:50Z,-41.2645,148.3903,0.25,0.2481,18.2652,35.5648,,,0.0512,0.3622,4.6829,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:52Z,-41.2645,148.3903,0.12,0.1191,18.2671,35.5634,,,0.0512,0.3622,4.6829,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:54Z,-41.2645,148.3903,0.03,0.0298,18.2675,35.5606,,,0.0512,0.3623,4.6826,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:56Z,-41.2645,148.3903,0.1,0.0992,18.2635,35.5641,,,0.0512,0.3623,4.6827,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:55:58Z,-41.2645,148.3903,0.17,0.1687,18.2665,35.5637,,,0.0512,0.3623,4.6829,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:56:00Z,-41.2645,148.3903,0.2,0.1984,18.2705,35.5655,,,0.0512,0.3624,4.6835,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:56:02Z,-41.2645,148.3903,0.1,0.0992,18.2763,35.5655,,,0.0512,0.3624,4.684,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:56:04Z,-41.2645,148.3903,0.05,0.0496,18.2848,35.5597,,,0.0512,0.3624,4.6842,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:56:06Z,-41.2645,148.3903,0.12,0.1191,18.2795,35.5632,,,0.0512,0.3625,4.6841,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:56:08Z,-41.2645,148.3903,0.19,0.1885,18.2793,35.5625,,,0.0512,0.3625,4.684,0.0001,33,POINT (148.39033333333333 -41.26446166666666)
2023-12-07T00:56:10Z,-41.2648,148.3904,0.12,0.1191,18.2789,35.5624,,,0.0512,0.3625,4.6839,0.0001,12.4,POINT (148.39040578069287 -41.26477823507652)
2023-12-07T00:56:12Z,-41.2651,148.3905,0.06,0.0595,18.2777,35.5639,,,0.0512,0.3626,4.684,0.0001,12.4,POINT (148.3904781465581 -41.26509444738606)
2023-12-07T00:56:14Z,-41.2654,148.3906,0.07,0.0695,18.2807,35.564,,,0.0511,0.3626,4.6843,0.0001,12.4,POINT (148.39055054589423 -41.26541080595109)
2023-12-07T00:56:16Z,-41.2657,148.3906,0.15,0.1488,18.2828,35.5654,,,0.0511,0.3626,4.6847,0.0001,12.4,POINT (148.39062289829835 -41.2657269594405)
2023-12-07T00:56:18Z,-41.266,148.3907,0.16,0.1588,18.2878,35.5602,,,0.0511,0.3627,4.6846,0.0001,12.4,POINT (148.39069534456644 -41.26604352308115)
2023-12-07T00:56:20Z,-41.2664,148.3908,0.1,0.0992,18.2827,35.5648,,,0.0511,0.3627,4.6846,0.0001,12.4,POINT (148.39076740737468 -41.266358411142654)
2023-12-07T00:56:22Z,-41.2667,148.3908,0.06,0.0595,18.2867,35.5633,,,0.0511,0.3627,4.6848,0.0001,12.4,POINT (148.39083980561935 -41.266674764938486)
2023-12-07T00:56:24Z,-41.267,148.3909,0.15,0.1488,18.2878,35.5621,,,0.0511,0.3628,4.6848,0.0001,12.4,POINT (148.39091204123918 -41.26699040812341)
2023-12-07T00:56:26Z,-41.2673,148.391,0.2,0.1984,18.2867,35.562,,,0.0511,0.3628,4.6847,0.0001,17,POINT (148.39098769743762 -41.267320997983134)
2023-12-07T00:56:28Z,-41.2676,148.3911,0.13,0.129,18.2884,35.561,,,0.0446,0.443,4.6847,0.0001,17,POINT (148.39106078802018 -41.2676403770419)
2023-12-07T00:56:30Z,-41.2679,148.3911,0.07,0.0695,18.287,35.563,,,0.0607,0.3835,4.6848,0.0001,13.9,POINT (148.39112949646398 -41.267940607760124)
2023-12-07T00:56:32Z,-41.2683,148.3912,0.13,0.129,18.2877,35.564,,,0.0903,0.3628,4.685,0.0001,13.9,POINT (148.39120155708935 -41.26825548628322)
2023-12-07T00:56:34Z,-41.2686,148.3913,0.19,0.1885,18.2887,35.5647,,,0.0816,0.3117,4.6852,0.0001,13.9,POINT (148.3912741747138 -41.26857279868838)
2023-12-07T00:56:36Z,-41.2689,148.3913,0.11,0.1091,18.2915,35.5599,,,0.0624,0.2721,4.6849,0.0002,30.9,POINT (148.39134667991976 -41.268889619865874)
2023-12-07T00:56:38Z,-41.2692,148.3914,0.08,0.0794,18.2888,35.5656,,,0.0584,0.8597,4.6853,0.0002,30.9,POINT (148.39141858810706 -41.269203832290614)
2023-12-07T00:56:40Z,-41.2695,148.3915,0.06,0.0595,18.2946,35.5632,,,0.0518,1.6862,4.6856,0.0001,32.4,POINT (148.39149084701103 -41.269519577218496)
2023-12-07T00:56:42Z,-41.2698,148.3916,0.13,0.129,18.2935,35.5637,,,0.0325,0.5838,4.6856,0.0001,32.4,POINT (148.39156315030024 -41.26983551609387)
2023-12-07T00:56:44Z,-41.2702,148.3916,0.19,0.1885,18.2959,35.5643,,,0.0582,0.1874,4.6859,0.0001,32.4,POINT (148.39163811670747 -41.27016309181879)
2023-12-07T00:56:46Z,-41.2705,148.3917,0.13,0.129,18.2962,35.567,,,0.052,0.3401,4.6862,0.0001,50.5,POINT (148.39170827094782 -41.27046964013812)
2023-12-07T00:56:48Z,-41.2708,148.3918,0.06,0.0595,18.3019,35.5628,,,0.0511,0.3628,4.6863,0.0001,50.5,POINT (148.39178009254738 -41.27078347420628)
2023-12-07T00:56:50Z,-41.2711,148.3919,0.08,0.0794,18.3017,35.5624,,,0.135,0.2401,4.6862,0.0002,50.5,POINT (148.39185263195188 -41.27110044481872)
2023-12-07T00:56:52Z,-41.2714,148.3919,0.16,0.1588,18.2997,35.5659,,,0.1093,0.3349,4.6865,0.0001,18.6,POINT (148.391925 -41.27141666666667)
2023-12-07T00:56:54Z,-41.2714,148.3919,0.16,0.1588,18.3031,35.565,,,0.0518,0.4946,4.6867,0.0001,18.6,POINT (148.391925 -41.27141666666667)
2023-12-07T00:56:56Z,-41.2714,148.3919,0.08,0.0794,18.3056,35.5631,,,0.0511,0.5743,4.6867,0.0001,18.6,POINT (148.391925 -41.27141666666667)
2023-12-07T00:56:58Z,-41.2714,148.3919,0.05,0.0496,18.3041,35.5642,,,0.0577,0.2984,4.6867,0.0001,15.5,POINT (148.39192666666668 -41.271431666666665)
2023-12-07T00:57:00Z,-41.2714,148.3919,0.1,0.0992,18.3062,35.5629,,,0.031,-0.7402,4.6868,0.0001,15.5,POINT (148.39192666666668 -41.271431666666665)
2023-12-07T00:57:02Z,-41.2714,148.3919,0.17,0.1687,18.3077,35.5618,,,0.0455,0.4504,4.6868,0.0001,15.5,POINT (148.39192666666668 -41.271431666666665)
2023-12-07T00:57:04Z,-41.2714,148.3919,0.12,0.1191,18.3067,35.5637,,,0.0897,0.372,4.6869,0.0001,352.3003,POINT (148.39193333333333 -41.27143833333333)
2023-12-07T00:57:06Z,-41.2714,148.3919,0.09,0.0893,18.3084,35.5634,,,0.0547,0.3628,4.687,0.0001,352.3003,POINT (148.39193333333333 -41.27143833333333)
2023-12-07T00:57:08Z,-41.2715,148.3919,0.07,0.0695,18.3076,35.5643,,,0.0486,0.2425,4.6871,0.0001,352.4,POINT (148.39193500000002 -41.271453333333326)
2023-12-07T00:57:10Z,-41.2715,148.3919,0.11,0.1091,18.3085,35.5638,,,0.0592,0.2826,4.6871,0.0001,352.4,POINT (148.39193500000002 -41.271453333333326)
2023-12-07T00:57:12Z,-41.2715,148.3919,0.23,0.2282,18.3087,35.5645,,,0.0791,0.321,4.6872,0.0001,352.4,POINT (148.39193500000002 -41.271453333333326)
2023-12-07T00:57:14Z,-41.2715,148.3919,0.09,0.0893,18.3101,35.5641,,,0.0847,0.3038,4.6873,0.0001,354.4002,POINT (148.39194833333335 -41.27146333333334)
2023-12-07T00:57:16Z,-41.2715,148.3919,0.11,0.1091,18.3105,35.5646,,,0.0621,0.3407,4.6874,0.0001,354.4002,POINT (148.39194833333335 -41.27146333333334)
2023-12-07T00:57:18Z,-41.2715,148.3919,0.15,0.1488,18.314,35.5623,,,0.0511,0.2834,4.6875,0.0001,6.1,POINT (148.39190666666667 -41.271478333333334)
2023-12-07T00:57:20Z,-41.2715,148.3919,0.28,0.2778,18.3127,35.5635,,,0.0508,0.3565,4.6875,0.0001,6.1,POINT (148.39190666666667 -41.271478333333334)
2023-12-07T00:57:22Z,-41.2715,148.3919,0.24,0.2381,18.3155,35.562,,,0.0445,0.1981,4.6876,0.0001,6.1,POINT (148.39190666666667 -41.271478333333334)
2023-12-07T00:57:24Z,-41.2715,148.3918,0.13,0.129,18.3158,35.5634,,,0.0657,0.3176,4.6878,0.0001,10.8,POINT (148.391825 -41.271478333333334)
2023-12-07T00:57:26Z,-41.2715,148.3918,0.12,0.1191,18.316,35.5653,,,0.0535,0.2415,4.6881,0.0001,10.8,POINT (148.391825 -41.271478333333334)
2023-12-07T00:57:28Z,-41.2715,148.3918,0.2,0.1984,18.32,35.5611,,,0.0601,0.2824,4.6879,0.0001,10.8,POINT (148.391825 -41.271478333333334)
2023-12-07T00:57:30Z,-41.2715,148.392,0.38,0.377,18.3192,35.561,,,0.0696,0.3209,4.6879,0.0001,14.7,POINT (148.39198166666665 -41.271525000000004)
2023-12-07T00:57:32Z,-41.2715,148.392,0.41,0.4068,18.3186,35.5615,,,0.0545,0.307,4.6879,0.0001,14.7,POINT (148.39198166666665 -41.271525000000004)
2023-12-07T00:57:34Z,-41.2716,148.3919,0.36,0.3572,18.3174,35.5622,,,0.0405,0.3628,4.6879,0.0001,7.7,POINT (148.391925 -41.27161666666666)
2023-12-07T00:57:36Z,-41.2716,148.3919,0.38,0.377,18.3172,35.5633,,,0.0523,0.3628,4.688,0.0001,7.7,POINT (148.391925 -41.27161666666666)
2023-12-07T00:57:39Z,-41.2716,148.3919,0.49,0.4862,18.3182,35.5628,,,0.0602,0.3628,4.688,0.0002,7.7,POINT (148.391925 -41.27161666666666)
2023-12-07T00:57:40Z,-41.2717,148.3919,0.59,0.5854,18.3186,35.5623,,,0.0782,0.3628,4.688,0.0002,7.9,POINT (148.391885 -41.27172666666667)
2023-12-07T00:57:42Z,-41.2717,148.3919,0.69,0.6846,18.319,35.5612,236.2057,230.3051,0.0509,0.3628,4.6879,0.0002,7.9,POINT (148.391885 -41.27172666666667)
2023-12-07T00:57:44Z,-41.2718,148.3918,0.76,0.7541,18.3176,35.5629,236.2681,230.3656,0.054,0.3628,4.688,0.0001,13.3,POINT (148.39184500000002 -41.271838333333335)
2023-12-07T00:57:46Z,-41.2718,148.3918,0.87,0.8632,18.3176,35.5641,236.3804,230.4749,0.0542,0.3628,4.6881,0.0001,13.3,POINT (148.39184500000002 -41.271838333333335)
2023-12-07T00:57:48Z,-41.2718,148.3918,1.05,1.0418,18.3154,35.5656,235.3639,229.4834,0.0511,0.4041,4.6881,0.0001,13.3,POINT (148.39184500000002 -41.271838333333335)
2023-12-07T00:57:50Z,-41.2719,148.3918,1.3,1.2899,18.3104,35.5647,235.3978,229.5163,0.0511,0.4223,4.6875,0.0001,11.8,POINT (148.391805 -41.27194833333333)
2023-12-07T00:57:52Z,-41.2719,148.3918,1.56,1.5479,18.3219,35.5605,235.2439,229.3677,0.0547,0.3407,4.6882,0.0001,11.8,POINT (148.391805 -41.27194833333333)
2023-12-07T00:57:54Z,-41.2721,148.3918,1.78,1.7662,18.3077,35.565,235.1549,229.2793,0.0637,0.2972,4.6873,0.0001,16.5,POINT (148.391765 -41.27205833333334)
2023-12-07T00:57:56Z,-41.2721,148.3918,1.96,1.9448,18.2998,35.5606,235.0565,229.1837,0.0516,0.4503,4.6861,0.0001,16.5,POINT (148.391765 -41.27205833333334)
2023-12-07T00:57:58Z,-41.2721,148.3918,2.11,2.0936,18.31,35.5575,234.9092,229.0412,0.0645,0.3704,4.6867,0.0001,16.5,POINT (148.391765 -41.27205833333334)
2023-12-07T00:58:00Z,-41.2722,148.3917,2.33,2.3119,18.3063,35.5629,234.786,228.9199,0.0657,0.3628,4.687,0.0001,9.1,POINT (148.391725 -41.27217)
2023-12-07T00:58:02Z,-41.2722,148.3917,2.62,2.5996,18.2856,35.5634,234.9549,229.0834,0.0557,0.3628,4.685,0.0001,9.1,POINT (148.391725 -41.27217)
2023-12-07T00:58:04Z,-41.2722,148.3917,2.99,2.9667,18.2592,35.5682,235.129,229.2508,0.0553,0.311,4.6831,0.0001,10.1,POINT (148.39173208777646 -41.27216889935098)
2023-12-07T00:58:06Z,-41.2722,148.3917,3.33,3.3041,18.2274,35.5621,235.2462,229.3643,0.0618,0.3149,4.6793,0.0001,10.1,POINT (148.39173923439097 -41.2721677895651)
2023-12-07T00:58:08Z,-41.2722,148.3917,3.63,3.6017,18.1554,35.5616,235.8106,229.9106,0.0709,0.3628,4.6723,0.0001,10.1,POINT (148.39174637279464 -41.272166681054266)
2023-12-07T00:58:10Z,-41.2722,148.3918,3.85,3.82,18.1295,35.5546,235.8797,229.9778,0.0803,0.383,4.6689,0.0001,10.3,POINT (148.3917534781759 -41.27216557767142)
2023-12-07T00:58:12Z,-41.2722,148.3918,4.05,4.0185,18.1599,35.5492,235.6056,229.7131,0.0794,0.4428,4.671,0.0001,10.3,POINT (148.3917606207029 -41.27216446852027)
2023-12-07T00:58:14Z,-41.2722,148.3918,4.29,4.2566,18.1242,35.5649,235.8626,229.9591,0.0725,0.3628,4.6693,0.0001,15.1,POINT (148.39176774791986 -41.27216336174661)
2023-12-07T00:58:16Z,-41.2722,148.3918,4.61,4.5741,18.1562,35.5318,235.4252,229.54,0.0595,0.3628,4.6684,0.0002,15.1,POINT (148.39177490590038 -41.27216225019572)
2023-12-07T00:58:18Z,-41.2722,148.3918,5.03,4.9908,18.1104,35.5567,235.7615,229.8611,0.0819,0.3628,4.6669,0.0001,16.8,POINT (148.3917819706221 -41.27216115312683)
2023-12-07T00:58:20Z,-41.2722,148.3918,5.43,5.3877,18.0797,35.5587,235.8716,229.9664,0.083,0.3628,4.6642,0.0001,16.8,POINT (148.39178913670582 -41.2721600403176)
2023-12-07T00:58:22Z,-41.2722,148.3918,5.76,5.7151,18.075,35.5594,235.7953,229.8916,0.088,0.3628,4.6637,0.0001,16.8,POINT (148.39179625918993 -41.272158934278885)
2023-12-07T00:58:24Z,-41.2722,148.3918,6.02,5.9731,18.072,35.5602,235.5104,229.6136,0.1805,0.3628,4.6634,0.0001,19,POINT (148.39180336840766 -41.272157830300294)
2023-12-07T00:58:26Z,-41.2722,148.3918,6.3,6.2509,18.0688,35.5604,235.4654,229.5695,0.2137,0.3628,4.6631,0.0001,19,POINT (148.39181049393943 -41.27215672378831)
2023-12-07T00:58:28Z,-41.2722,148.3918,6.64,6.5883,18.0437,35.5638,235.4709,229.5728,0.1022,0.386,4.661,0.0001,26.4,POINT (148.39181766210274 -41.27215561065615)
2023-12-07T00:58:30Z,-41.2722,148.3918,7.05,6.9951,18.0258,35.5607,235.3494,229.454,0.1033,0.4396,4.6589,0.0002,26.4,POINT (148.39182486855918 -41.2721544915775)
2023-12-07T00:58:32Z,-41.2722,148.3918,7.45,7.3919,18.0065,35.561,235.0756,229.1859,0.1107,0.3702,4.657,0.0001,30.2,POINT (148.3918322938027 -41.27215333852378)
2023-12-07T00:58:34Z,-41.2722,148.3918,7.81,7.7491,17.9867,35.5601,234.89,229.004,0.123,0.4465,4.6549,0.0001,30.2,POINT (148.39183905031504 -41.27215228931623)
2023-12-07T00:58:36Z,-41.2722,148.3918,8.1,8.0369,17.9714,35.5595,234.796,228.9117,0.9685,0.4535,4.6533,0.0002,30.2,POINT (148.39184613669315 -41.27215118888435)
2023-12-07T00:58:38Z,-41.2722,148.3919,8.39,8.3246,17.958,35.5591,234.8031,228.9178,0.4234,0.3901,4.6519,0.0002,39.5,POINT (148.39185327896917 -41.27215007977218)
2023-12-07T00:58:40Z,-41.2721,148.3919,8.72,8.652,17.9435,35.558,235.0726,229.18,0.1195,0.3628,4.6503,0.0002,39.5,POINT (148.3918604262649 -41.27214896988051)
2023-12-07T00:58:42Z,-41.2721,148.3919,9.13,9.0588,17.9246,35.5552,235.2999,229.4011,0.135,0.3628,4.6481,0.0002,43.2,POINT (148.39186759209767 -41.27214785711026)
2023-12-07T00:58:44Z,-41.2721,148.3919,9.53,9.4557,17.8935,35.5573,235.7805,229.8675,0.1306,0.3291,4.6453,0.0002,43.2,POINT (148.3918746880849 -41.2721467551862)
2023-12-07T00:58:46Z,-41.2721,148.3919,9.89,9.8129,17.8679,35.5573,236.1705,230.2463,0.1168,0.2954,4.6427,0.0001,53.2,POINT (148.39188178948626 -41.272145652421386)
2023-12-07T00:58:48Z,-41.2721,148.3919,10.18,10.1006,17.8507,35.5561,236.3839,230.4536,0.1255,0.3628,4.6408,0.0001,53.2,POINT (148.39188897360506 -41.27214453681153)
2023-12-07T00:58:50Z,-41.2721,148.3919,10.47,10.3883,17.83,35.5559,236.7192,230.7794,0.1774,0.3628,4.6387,0.0001,53.2,POINT (148.391896095874 -41.27214343080622)
2023-12-07T00:58:52Z,-41.2721,148.3919,10.83,10.7455,17.8011,35.5554,237.0459,231.0964,0.2229,0.3628,4.6358,0.0001,58.9001,POINT (148.39190322086796 -41.27214232437776)
2023-12-07T00:58:54Z,-41.2721,148.3919,11.23,11.1424,17.7776,35.5567,237.4589,231.4975,0.3205,0.2896,4.6336,0.0002,58.9001,POINT (148.39191035281775 -41.27214121686914)
2023-12-07T00:58:56Z,-41.2721,148.3919,11.64,11.5492,17.7533,35.5551,237.8293,231.8575,0.2455,0.3359,4.631,0.0003,64.5998,POINT (148.39191746691176 -41.272140112133314)
2023-12-07T00:58:58Z,-41.2721,148.3919,11.98,11.8865,17.7099,35.5535,238.2881,232.3026,0.2219,0.417,4.6265,0.0002,64.5998,POINT (148.39192460875753 -41.27213900308795)
2023-12-07T00:59:00Z,-41.2721,148.3919,12.28,12.1842,17.6356,35.5543,239.1048,233.0945,0.276,0.4535,4.6194,0.0001,72.6001,POINT (148.39193171761673 -41.27213789916503)
2023-12-07T00:59:02Z,-41.2721,148.3919,12.62,12.5215,17.5936,35.5482,239.4881,233.4669,0.3406,0.4191,4.6145,0.0002,72.6001,POINT (148.3919388791469 -41.27213678706292)
2023-12-07T00:59:04Z,-41.2721,148.3919,13.02,12.9184,17.5657,35.5532,239.7943,233.763,0.3893,0.3628,4.6122,0.0002,72.6001,POINT (148.3919459733414 -41.272135685417254)
2023-12-07T00:59:06Z,-41.2721,148.392,13.48,13.3747,17.5453,35.5537,240.1165,234.0759,0.4345,0.3628,4.6102,0.0001,84.0999,POINT (148.391953113251 -41.27213457667256)
2023-12-07T00:59:08Z,-41.2721,148.392,13.92,13.8113,17.5395,35.5536,240.1924,234.1496,0.4094,0.3628,4.6094,0.0002,84.0999,POINT (148.3919603557417 -41.27213345199822)
2023-12-07T00:59:10Z,-41.2721,148.392,14.29,14.1784,17.538,35.5535,240.1354,234.0939,1.1266,0.3628,4.6091,0.0002,96.4001,POINT (148.39196733796112 -41.27213236774098)
2023-12-07T00:59:12Z,-41.2721,148.392,14.61,14.4959,17.5337,35.5534,240.029,233.99,0.6026,0.2883,4.6086,0.0002,96.4001,POINT (148.39197451232732 -41.272131253645576)
2023-12-07T00:59:14Z,-41.2721,148.392,14.95,14.8332,17.5319,35.5534,240.0378,233.9985,0.5418,0.3364,4.6083,0.0002,110.3998,POINT (148.391981644313 -41.27213014613138)
2023-12-07T00:59:16Z,-41.2721,148.392,15.35,15.2301,17.5283,35.5549,240.0684,234.0279,0.6998,0.3628,4.608,0.0002,110.3998,POINT (148.39198875231168 -41.272129042342094)
2023-12-07T00:59:18Z,-41.2721,148.392,15.82,15.6964,17.5234,35.5548,240.0029,233.9637,0.6622,0.3221,4.6075,0.0002,110.3998,POINT (148.3919958960219 -41.272127933007205)
2023-12-07T00:59:20Z,-41.2721,148.392,16.22,16.0932,17.5201,35.5535,239.6452,233.615,0.5125,0.3084,4.607,0.0002,122.1002,POINT (148.39200324528872 -41.27212679175178)
2023-12-07T00:59:22Z,-41.2721,148.392,16.57,16.4405,17.5167,35.5538,239.4482,233.4228,0.5431,0.3357,4.6066,0.0002,122.1002,POINT (148.39201044360607 -41.27212567393705)
2023-12-07T00:59:24Z,-41.2721,148.392,16.89,16.758,17.5123,35.555,239.2626,233.2415,0.5385,0.2896,4.6063,0.0002,130.0001,POINT (148.3920176299479 -41.272124557981975)
2023-12-07T00:59:27Z,-41.2721,148.392,17.25,17.1152,17.5095,35.5552,239.059,233.0428,0.5673,0.3628,4.606,0.0002,130.0001,POINT (148.39202496989242 -41.272123418174196)
2023-12-07T00:59:28Z,-41.2721,148.392,17.67,17.5319,17.5055,35.5508,238.8883,232.8769,0.6098,0.3628,4.6051,0.0002,133.9999,POINT (148.39203159890442 -41.27212238876594)
2023-12-07T00:59:30Z,-41.2721,148.392,18.13,17.9882,17.4878,35.5507,238.7147,232.7066,0.6012,0.2886,4.6033,0.0002,133.9999,POINT (148.3920386649528 -41.27212129149105)
2023-12-07T00:59:32Z,-41.2721,148.392,18.54,18.395,17.4769,35.55,238.1168,232.1234,0.6089,0.3364,4.6022,0.0002,133.9999,POINT (148.3920458217501 -41.2721201801239)
2023-12-07T00:59:34Z,-41.2721,148.3921,18.9,18.7522,17.4749,35.5512,237.4129,231.4368,0.6177,0.3628,4.6021,0.0002,139.0001,POINT (148.39205303932155 -41.272119059319216)
2023-12-07T00:59:37Z,-41.2721,148.3921,19.23,19.0796,17.4695,35.5406,237.1973,231.2282,0.6541,0.3628,4.6003,0.0002,139.0001,POINT (148.39206091651712 -41.27211783608263)
2023-12-07T00:59:39Z,-41.2721,148.3921,19.6,19.4467,17.4098,35.5505,237.4272,231.4473,0.655,0.3628,4.5957,0.0002,139.2001,POINT (148.3920680616974 -41.27211672651946)
2023-12-07T00:59:41Z,-41.2721,148.3921,20.05,19.8931,17.3888,35.5282,237.171,231.2003,0.6499,0.3628,4.5911,0.0002,139.2001,POINT (148.39207523473698 -41.27211561263007)
2023-12-07T00:59:42Z,-41.2721,148.3921,20.52,20.3594,17.3655,35.5425,236.9971,231.0271,0.684,0.3628,4.5904,0.0002,139.2001,POINT (148.39208141047035 -41.2721146536107)
2023-12-07T00:59:44Z,-41.2721,148.3921,20.93,20.7662,17.3623,35.5329,236.5713,230.6134,0.6912,0.3628,4.589,0.0002,134.7001,POINT (148.39208874933925 -41.272113513969956)
2023-12-07T00:59:46Z,-41.2721,148.3921,21.3,21.1333,17.3064,35.5276,236.6375,230.6759,0.9641,0.3628,4.5829,0.0002,134.7001,POINT (148.39209571897354 -41.27211243166703)
2023-12-07T00:59:48Z,-41.2721,148.3921,21.64,21.4706,17.259,35.5285,236.6247,230.6607,0.7769,0.3628,4.5784,0.0002,131.1999,POINT (148.3921028171121 -41.2721113294089)
2023-12-07T00:59:50Z,-41.2721,148.3921,22.04,21.8675,17.2168,35.5253,236.6686,230.7017,0.7661,0.3628,4.5739,0.0002,131.1999,POINT (148.39210996534007 -41.272110219372465)
2023-12-07T00:59:52Z,-41.2721,148.3921,22.49,22.3139,17.1853,35.5195,236.8774,230.9045,0.7636,0.3628,4.5701,0.0002,126.8001,POINT (148.39211712339227 -41.27210910781044)
2023-12-07T00:59:54Z,-41.2721,148.3921,22.95,22.7703,17.1459,35.5197,237.0172,231.0386,0.7623,0.3628,4.5662,0.0002,126.8001,POINT (148.392124216045 -41.27210800640418)
2023-12-07T00:59:56Z,-41.2721,148.3921,23.4,23.2167,17.1328,35.5124,236.9093,230.934,0.7841,0.3628,4.564,0.0002,126.8001,POINT (148.39213137409726 -41.27210689484216)
2023-12-07T00:59:58Z,-41.2721,148.3921,23.81,23.6235,17.0457,35.5338,237.2449,231.2527,0.8397,0.3628,4.558,0.0002,117.1,POINT (148.39213851203482 -41.2721057864037)
